time,open,high,low,close,volume
2017-07-14 12:00:00,2747000.0,2799000.0,2722000.0,2731000.0,6108.76102274
2017-07-15 00:00:00,2732000.0,2732000.0,2452000.0,2460000.0,5978.37839373
2017-07-15 12:00:00,2469000.0,2520000.0,2150000.0,2202000.0,10650.70026919
2017-07-16 00:00:00,2203000.0,2429000.0,2085000.0,2288000.0,7593.80989694
2017-07-16 12:00:00,2288000.0,2317000.0,1800000.0,2042000.0,13754.55477838
2017-07-17 00:00:00,2042000.0,2387000.0,2031000.0,2256000.0,8949.02457594
2017-07-17 12:00:00,2264000.0,2366000.0,2164000.0,2356000.0,10393.24190705
2017-07-18 00:00:00,2359000.0,2676000.0,2281000.0,2535000.0,13674.65657988
2017-07-18 12:00:00,2537000.0,2760000.0,2490000.0,2738000.0,15509.2699282
2017-07-19 00:00:00,2738000.0,2830000.0,2580000.0,2642000.0,13018.33949791
2017-07-19 12:00:00,2643000.0,2766000.0,2610000.0,2710000.0,12354.97557709
2017-07-20 00:00:00,2713000.0,2738000.0,2510000.0,2690000.0,9042.69218568
2017-07-20 12:00:00,2691000.0,2950000.0,2637000.0,2871000.0,16564.23950122
2017-07-21 00:00:00,2873000.0,3399000.0,2820000.0,3073000.0,39710.1079566
2017-07-21 12:00:00,3073000.0,3132000.0,2923000.0,3039000.0,21522.23657359
2017-07-22 00:00:00,3059000.0,3076000.0,2916000.0,3029000.0,9103.57447004
2017-07-22 12:00:00,3027000.0,3197000.0,3004000.0,3082000.0,23722.40604054
2017-07-23 00:00:00,3082000.0,3141000.0,3050000.0,3094000.0,10000.01085647
2017-07-23 12:00:00,3092000.0,3113000.0,2980000.0,3068000.0,14220.26625896
2017-07-24 00:00:00,3069000.0,3079000.0,3021000.0,3052000.0,4961.47470339
2017-07-24 12:00:00,3052000.0,3089000.0,3003000.0,3053000.0,8265.14325253
2017-07-25 00:00:00,3053000.0,3084000.0,3037000.0,3065000.0,5575.82973732
2017-07-25 12:00:00,3065000.0,3079000.0,2759000.0,2861000.0,23943.35416448
2017-07-26 00:00:00,2861000.0,2977000.0,2780000.0,2859000.0,8604.4651585
2017-07-26 12:00:00,2859000.0,2884000.0,2763000.0,2826000.0,10591.47658434
2017-07-27 00:00:00,2826000.0,2868000.0,2790000.0,2860000.0,4217.88768392
2017-07-27 12:00:00,2859000.0,2921000.0,2855000.0,2878000.0,9278.08896677
2017-07-28 00:00:00,2878000.0,3093000.0,2855000.0,3010000.0,15511.82202252
2017-07-28 12:00:00,3008000.0,3240000.0,3004000.0,3159000.0,35164.8803901
2017-07-29 00:00:00,3160000.0,3209000.0,3054000.0,3066000.0,13340.71538524
2017-07-29 12:00:00,3067000.0,3170000.0,2960000.0,3041000.0,21968.00276721
2017-07-30 00:00:00,3042000.0,3096000.0,3035000.0,3053000.0,6891.1182103
2017-07-30 12:00:00,3052000.0,3148000.0,3001000.0,3079000.0,11106.86826659
2017-07-31 00:00:00,3079000.0,3123000.0,3054000.0,3071000.0,5103.04881959
2017-07-31 12:00:00,3071000.0,3185000.0,3056000.0,3107000.0,10495.29421739
2017-08-01 00:00:00,3107000.0,3198000.0,3101000.0,3173000.0,5479.49046123
2017-08-01 12:00:00,3174000.0,3183000.0,2998000.0,3041000.0,12030.18176484
2017-08-02 00:00:00,3040000.0,3076000.0,3030000.0,3057000.0,2253.47235397
2017-08-02 12:00:00,3058000.0,3087000.0,3024000.0,3035000.0,3445.5217479
2017-08-03 00:00:00,3040000.0,3065000.0,3028000.0,3043000.0,1267.42214904
2017-08-03 12:00:00,3043000.0,3065000.0,3040000.0,3051000.0,2884.16026207
2017-08-04 00:00:00,3050000.0,3111000.0,3049000.0,3093000.0,6220.61820627
2017-08-04 12:00:00,3092000.0,3198000.0,3059000.0,3146000.0,22980.04144135
2017-08-05 00:00:00,3146000.0,3262000.0,3134000.0,3257000.0,10820.56753847
2017-08-05 12:00:00,3257000.0,3532000.0,3240000.0,3485000.0,42177.83943068
2017-08-06 00:00:00,3490000.0,3663000.0,3438000.0,3520000.0,16711.24411095
2017-08-06 12:00:00,3518000.0,3609000.0,3420000.0,3579000.0,10495.25012469
2017-08-07 00:00:00,3579000.0,3627000.0,3461000.0,3530000.0,7388.56054006
2017-08-07 12:00:00,3531000.0,3784000.0,3530000.0,3711000.0,16629.07196247
2017-08-08 00:00:00,3712000.0,3839000.0,3648000.0,3824000.0,12633.63909417
2017-08-08 12:00:00,3824000.0,3958000.0,3800000.0,3830000.0,28533.22892219
2017-08-09 00:00:00,3829000.0,3910000.0,3820000.0,3868000.0,11033.62611812
2017-08-09 12:00:00,3868000.0,3883000.0,3600000.0,3674000.0,13169.12676077
2017-08-10 00:00:00,3674000.0,3879000.0,3660000.0,3788000.0,5849.86223313
2017-08-10 12:00:00,3789000.0,3877000.0,3770000.0,3874000.0,7339.51582444
2017-08-11 00:00:00,3874000.0,3910000.0,3848000.0,3909000.0,4998.25443302
2017-08-11 12:00:00,3908000.0,4099000.0,3894000.0,4090000.0,20530.96840144
2017-08-12 00:00:00,4090000.0,4205000.0,4020000.0,4172000.0,12565.05508268
2017-08-12 12:00:00,4172000.0,4433000.0,4171000.0,4328000.0,25376.5005379
2017-08-13 00:00:00,4334000.0,5120000.0,4327000.0,4800000.0,39065.89196537
2017-08-13 12:00:00,4792000.0,4880000.0,4300000.0,4597000.0,53915.48403975
2017-08-14 00:00:00,4595000.0,4799000.0,4567000.0,4671000.0,17650.43543835
2017-08-14 12:00:00,4672000.0,4939000.0,4560000.0,4876000.0,33378.2303401
2017-08-15 00:00:00,4876000.0,5140000.0,4841000.0,5115000.0,24670.93188792
2017-08-15 12:00:00,5115000.0,5130000.0,4503000.0,4645000.0,51666.09631513
2017-08-16 00:00:00,4644000.0,4947000.0,4610000.0,4776000.0,24004.50337721
2017-08-16 12:00:00,4776000.0,4842000.0,4612000.0,4792000.0,25029.3597635
2017-08-17 00:00:00,4787000.0,4975000.0,4787000.0,4935000.0,20756.95214471
2017-08-17 12:00:00,4937000.0,5055000.0,4880000.0,5035000.0,18550.0011211
2017-08-18 00:00:00,5035000.0,5035000.0,4848000.0,4871000.0,17648.47390252
2017-08-18 12:00:00,4873000.0,4952000.0,4859000.0,4900000.0,10364.40432277
2017-08-19 00:00:00,4899000.0,4908000.0,4677000.0,4833000.0,14582.46702883
2017-08-19 12:00:00,4833000.0,4840000.0,4601000.0,4718000.0,22380.02808557
2017-08-20 00:00:00,4718000.0,4900000.0,4712000.0,4788000.0,11947.00699626
2017-08-20 12:00:00,4788000.0,4849000.0,4762000.0,4763000.0,7600.98866821
2017-08-21 00:00:00,4763000.0,4805000.0,4701000.0,4711000.0,5508.02852377
2017-08-21 12:00:00,4712000.0,4757000.0,4602000.0,4639000.0,14718.60540932
2017-08-22 00:00:00,4644000.0,4655000.0,4280000.0,4384000.0,13555.04997221
2017-08-22 12:00:00,4395000.0,4635000.0,4090000.0,4437000.0,18299.27856271
2017-08-23 00:00:00,4437000.0,4709000.0,4402000.0,4635000.0,9230.17875589
2017-08-23 12:00:00,4617000.0,4796000.0,4584000.0,4708000.0,11444.36750703
2017-08-24 00:00:00,4708000.0,4785000.0,4600000.0,4693000.0,8235.33479092
2017-08-24 12:00:00,4703000.0,4760000.0,4658000.0,4733000.0,7516.80209884
2017-08-25 00:00:00,4733000.0,4961000.0,4711000.0,4888000.0,12353.53631524
2017-08-25 12:00:00,4888000.0,4945000.0,4832000.0,4908000.0,7751.94852138
2017-08-26 00:00:00,4908000.0,4973000.0,4852000.0,4869000.0,4912.67572116
2017-08-26 12:00:00,4867000.0,4915000.0,4852000.0,4881000.0,4900.12813917
2017-08-27 00:00:00,4881000.0,4959000.0,4857000.0,4933000.0,4017.29919102
2017-08-27 12:00:00,4933000.0,4940000.0,4890000.0,4905000.0,4397.05660689
2017-08-28 00:00:00,4905000.0,4919000.0,4861000.0,4868000.0,3529.10656411
2017-08-28 12:00:00,4871000.0,4901000.0,4770000.0,4889000.0,10481.78124938
2017-08-29 00:00:00,4888000.0,4919000.0,4843000.0,4913000.0,4364.11477731
2017-08-29 12:00:00,4910000.0,5120000.0,4880000.0,5056000.0,12384.13199923
2017-08-30 00:00:00,5053000.0,5160000.0,5025000.0,5137000.0,7657.2679545
2017-08-30 12:00:00,5134000.0,5170000.0,4975000.0,5050000.0,7938.99169852
2017-08-31 00:00:00,5050000.0,5124000.0,5040000.0,5122000.0,3519.64867784
2017-08-31 12:00:00,5122000.0,5205000.0,5089000.0,5153000.0,6793.7943818
2017-09-01 00:00:00,5154000.0,5245000.0,5145000.0,5216000.0,4026.12480603
2017-09-01 12:00:00,5214000.0,5318000.0,5179000.0,5248000.0,7292.78037347
2017-09-02 00:00:00,5248000.0,5510000.0,5200000.0,5425000.0,7211.92885787
2017-09-02 12:00:00,5425000.0,5438000.0,4999000.0,5051000.0,10656.74511517
2017-09-03 00:00:00,5051000.0,5192000.0,4860000.0,5089000.0,7875.81361004
2017-09-03 12:00:00,5089000.0,5295000.0,4900000.0,4958000.0,10204.20004883
2017-09-04 00:00:00,4953000.0,5160000.0,4949000.0,5089000.0,4700.88354354
2017-09-04 12:00:00,5091000.0,5100000.0,4820000.0,4830000.0,11145.41519157
2017-09-05 00:00:00,4822000.0,4993000.0,4250000.0,4691000.0,12272.55727938
2017-09-05 12:00:00,4691000.0,4903000.0,4500000.0,4853000.0,14322.06460693
2017-09-06 00:00:00,4853000.0,5097000.0,4710000.0,4995000.0,9146.7521145
2017-09-06 12:00:00,4996000.0,5078000.0,4906000.0,5016000.0,8385.02008105
2017-09-07 00:00:00,5016000.0,5076000.0,4950000.0,5018000.0,5806.39152383
2017-09-07 12:00:00,5019000.0,5140000.0,4997000.0,5084000.0,8334.7045311
2017-09-08 00:00:00,5085000.0,5120000.0,5041000.0,5078000.0,3433.46385138
2017-09-08 12:00:00,5078000.0,5118000.0,4700000.0,4951000.0,9396.80505429
2017-09-09 00:00:00,4949000.0,5018000.0,4750000.0,4864000.0,9539.38537872
2017-09-09 12:00:00,4860000.0,4939000.0,4785000.0,4818000.0,7421.37838223
2017-09-10 00:00:00,4815000.0,4893000.0,4750000.0,4804000.0,2815.29425071
2017-09-10 12:00:00,4800000.0,4810000.0,4443000.0,4768000.0,9370.56870598
2017-09-11 00:00:00,4764000.0,4925000.0,4700000.0,4889000.0,3112.79460332
2017-09-11 12:00:00,4889000.0,4939000.0,4680000.0,4767000.0,8778.66981405
2017-09-12 00:00:00,4769000.0,4847000.0,4725000.0,4823000.0,3569.31475589
2017-09-12 12:00:00,4826000.0,4868000.0,4735000.0,4760000.0,7557.8981264
2017-09-13 00:00:00,4760000.0,4788000.0,4570000.0,4576000.0,5449.99704541
2017-09-13 12:00:00,4579000.0,4638000.0,4403000.0,4430000.0,11317.12967795
2017-09-14 00:00:00,4428000.0,4560000.0,4401000.0,4457000.0,4805.36476309
2017-09-14 12:00:00,4457000.0,4462000.0,3828000.0,4060000.0,17095.06881265
2017-09-15 00:00:00,4058000.0,4065000.0,3420000.0,3899000.0,18584.77480106
2017-09-15 12:00:00,3887000.0,4000000.0,3303000.0,3970000.0,29448.83159897
2017-09-16 00:00:00,3969000.0,4345000.0,3811000.0,4200000.0,19104.37078775
2017-09-16 12:00:00,4200000.0,4322000.0,3900000.0,4011000.0,12077.44338298
2017-09-17 00:00:00,4013000.0,4174000.0,3974000.0,4070000.0,4952.7022319
2017-09-17 12:00:00,4069000.0,4176000.0,3920000.0,4115000.0,8618.65497217
2017-09-18 00:00:00,4115000.0,4250000.0,4056000.0,4225000.0,7000.47284047
2017-09-18 12:00:00,4228000.0,4481000.0,4161000.0,4367000.0,15295.8067454
2017-09-19 00:00:00,4364000.0,4498000.0,4306000.0,4415000.0,6912.05974783
2017-09-19 12:00:00,4419000.0,4460000.0,4215000.0,4409000.0,8704.61745789
2017-09-20 00:00:00,4409000.0,4438000.0,4355000.0,4380000.0,4734.61391211
2017-09-20 12:00:00,4380000.0,4456000.0,4340000.0,4435000.0,6625.89154966
2017-09-21 00:00:00,4435000.0,4447000.0,4353000.0,4388000.0,3411.18824215
2017-09-21 12:00:00,4384000.0,4390000.0,4281000.0,4295000.0,5710.33698913
2017-09-22 00:00:00,4295000.0,4331000.0,4062000.0,4156000.0,7599.70182144
2017-09-22 12:00:00,4163000.0,4255000.0,4051000.0,4104000.0,6313.32012398
2017-09-23 00:00:00,4116000.0,4197000.0,4051000.0,4153000.0,3073.61967552
2017-09-23 12:00:00,4152000.0,4330000.0,4132000.0,4236000.0,7024.76327438
2017-09-24 00:00:00,4233000.0,4278000.0,4190000.0,4262000.0,2321.44753678
2017-09-24 12:00:00,4262000.0,4266000.0,4151000.0,4198000.0,4420.72890125
2017-09-25 00:00:00,4198000.0,4240000.0,4150000.0,4217000.0,3074.01467402
2017-09-25 12:00:00,4218000.0,4300000.0,4159000.0,4288000.0,7926.53191235
2017-09-26 00:00:00,4294000.0,4389000.0,4272000.0,4384000.0,5262.77324707
2017-09-26 12:00:00,4384000.0,4420000.0,4306000.0,4380000.0,7116.22312284
2017-09-27 00:00:00,4380000.0,4398000.0,4313000.0,4354000.0,2902.16402498
2017-09-27 12:00:00,4355000.0,4538000.0,4354000.0,4529000.0,9483.13886325
2017-09-28 00:00:00,4530000.0,4680000.0,4492000.0,4634000.0,6999.98894349
2017-09-28 12:00:00,4634000.0,4791000.0,4518000.0,4558000.0,16698.78103824
2017-09-29 00:00:00,4557000.0,4641000.0,4497000.0,4526000.0,5103.66977227
2017-09-29 12:00:00,4531000.0,4710000.0,4478000.0,4670000.0,9382.76294026
2017-09-30 00:00:00,4672000.0,4707000.0,4620000.0,4705000.0,3429.87263191
2017-09-30 12:00:00,4706000.0,4788000.0,4695000.0,4786000.0,7780.55159644
2017-10-01 00:00:00,4786000.0,4949000.0,4780000.0,4835000.0,9437.19613404
2017-10-01 12:00:00,4833000.0,4918000.0,4813000.0,4881000.0,7697.1344144
2017-10-02 00:00:00,4881000.0,5056000.0,4871000.0,5020000.0,8706.1513986
2017-10-02 12:00:00,5019000.0,5094000.0,4993000.0,5050000.0,12068.58541742
2017-10-03 00:00:00,5055000.0,5056000.0,5001000.0,5047000.0,4275.41013422
2017-10-03 12:00:00,5048000.0,5053000.0,4842000.0,4891000.0,11903.2915152
2017-10-04 00:00:00,4885000.0,4982000.0,4877000.0,4925000.0,3676.46141029
2017-10-04 12:00:00,4926000.0,4988000.0,4860000.0,4862000.0,6793.97850044
2017-10-05 00:00:00,4862000.0,4917000.0,4851000.0,4883000.0,4228.00640102
2017-10-05 12:00:00,4883000.0,4977000.0,4811000.0,4940000.0,6324.12627791
2017-10-06 00:00:00,4940000.0,4975000.0,4926000.0,4957000.0,3126.62823737
2017-10-06 12:00:00,4957000.0,5034000.0,4940000.0,4978000.0,5600.98320091
2017-10-07 00:00:00,4978000.0,5013000.0,4936000.0,4990000.0,2921.00471396
2017-10-07 12:00:00,4991000.0,5003000.0,4952000.0,4979000.0,3038.61945035
2017-10-08 00:00:00,4979000.0,5049000.0,4969000.0,5027000.0,3415.57251
2017-10-08 12:00:00,5031000.0,5120000.0,5017000.0,5112000.0,6382.54533509
2017-10-09 00:00:00,5112000.0,5295000.0,5111000.0,5275000.0,8593.0193416
2017-10-09 12:00:00,5275000.0,5390000.0,5201000.0,5387000.0,7690.27596156
2017-10-10 00:00:00,5387000.0,5790000.0,5350000.0,5560000.0,16846.375544
2017-10-10 12:00:00,5556000.0,5599000.0,5480000.0,5485000.0,9015.80144286
2017-10-11 00:00:00,5485000.0,5655000.0,5472000.0,5514000.0,8680.49667585
2017-10-11 12:00:00,5516000.0,5576000.0,5480000.0,5512000.0,6608.4510516
2017-10-12 00:00:00,5512000.0,5580000.0,5510000.0,5570000.0,3922.68092651
2017-10-12 12:00:00,5569000.0,6010000.0,5557000.0,5960000.0,24584.80703915
2017-10-13 00:00:00,5960000.0,6982000.0,5959000.0,6626000.0,26981.68057004
2017-10-13 12:00:00,6626000.0,6845000.0,6346000.0,6550000.0,35314.6177145
2017-10-14 00:00:00,6550000.0,6589000.0,6340000.0,6425000.0,11104.92194371
2017-10-14 12:00:00,6426000.0,6559000.0,6375000.0,6524000.0,12321.78687568
2017-10-15 00:00:00,6525000.0,6686000.0,6450000.0,6625000.0,9772.40841482
2017-10-15 12:00:00,6625000.0,6626000.0,6153000.0,6331000.0,18409.47499405
2017-10-16 00:00:00,6334000.0,6500000.0,6202000.0,6399000.0,7901.10039263
2017-10-16 12:00:00,6397000.0,6450000.0,6281000.0,6350000.0,11878.68906776
2017-10-17 00:00:00,6349000.0,6484000.0,6321000.0,6373000.0,7731.28805192
2017-10-17 12:00:00,6374000.0,6436000.0,6300000.0,6332000.0,9931.87827087
2017-10-18 00:00:00,6332000.0,6442000.0,6281000.0,6321000.0,6722.60423123
2017-10-18 12:00:00,6316000.0,6340000.0,5837000.0,5994000.0,20753.34061134
2017-10-19 00:00:00,5994000.0,6448000.0,5951000.0,6396000.0,12905.28831215
2017-10-19 12:00:00,6394000.0,6530000.0,6354000.0,6490000.0,14508.14689817
2017-10-20 00:00:00,6489000.0,6541000.0,6420000.0,6492000.0,5771.96141259
2017-10-20 12:00:00,6494000.0,6777000.0,6400000.0,6721000.0,13525.61516909
2017-10-21 00:00:00,6719000.0,7006000.0,6682000.0,6944000.0,20400.38090936
2017-10-21 12:00:00,6944000.0,7140000.0,6925000.0,7077000.0,16416.09780835
2017-10-22 00:00:00,7077000.0,7193000.0,6765000.0,6811000.0,17006.43594038
2017-10-22 12:00:00,6813000.0,6945000.0,6677000.0,6932000.0,19051.94052289
2017-10-23 00:00:00,6932000.0,7046000.0,6825000.0,6977000.0,9997.48938805
2017-10-23 12:00:00,6979000.0,7034000.0,6704000.0,6769000.0,22263.18930355
2017-10-24 00:00:00,6770000.0,7009000.0,6322000.0,6501000.0,24116.09029718
2017-10-24 12:00:00,6515000.0,6666000.0,6439000.0,6504000.0,17854.68604572
2017-10-25 00:00:00,6505000.0,6587000.0,6181000.0,6200000.0,12080.47093976
2017-10-25 12:00:00,6205000.0,6560000.0,6197000.0,6422000.0,14323.44150108
2017-10-26 00:00:00,6422000.0,6646000.0,6361000.0,6608000.0,9129.11375981
2017-10-26 12:00:00,6608000.0,6800000.0,6540000.0,6777000.0,14910.27715156
2017-10-27 00:00:00,6777000.0,6887000.0,6701000.0,6835000.0,8491.52142189
2017-10-27 12:00:00,6835000.0,6843000.0,6600000.0,6687000.0,12224.00474366
2017-10-28 00:00:00,6687000.0,6775000.0,6614000.0,6667000.0,4640.97510731
2017-10-28 12:00:00,6666000.0,6740000.0,6593000.0,6644000.0,8225.95768842
2017-10-29 00:00:00,6642000.0,6700000.0,6613000.0,6629000.0,3833.35030239
2017-10-29 12:00:00,6629000.0,6703000.0,6612000.0,6641000.0,8903.03969164
2017-10-30 00:00:00,6640000.0,7080000.0,6637000.0,6899000.0,17353.01556291
2017-10-30 12:00:00,6899000.0,6990000.0,6834000.0,6876000.0,9843.4163902
2017-10-31 00:00:00,6879000.0,6979000.0,6820000.0,6971000.0,4574.93170624
2017-10-31 12:00:00,6971000.0,7268000.0,6934000.0,7213000.0,15355.02640242
2017-11-01 00:00:00,7213000.0,7433000.0,7151000.0,7370000.0,13111.15851179
2017-11-01 12:00:00,7369000.0,7540000.0,7241000.0,7485000.0,17154.62733396
2017-11-02 00:00:00,7485000.0,8250000.0,7440000.0,7949000.0,17904.91640074
2017-11-02 12:00:00,7950000.0,8650000.0,7889000.0,8148000.0,32026.64910788
2017-11-03 00:00:00,8146000.0,8280000.0,8026000.0,8152000.0,9828.93204971
2017-11-03 12:00:00,8160000.0,8440000.0,8151000.0,8215000.0,16233.16536606
2017-11-04 00:00:00,8223000.0,8305000.0,7600000.0,8068000.0,12754.62304751
2017-11-04 12:00:00,8072000.0,8287000.0,8050000.0,8200000.0,7388.24266053
2017-11-05 00:00:00,8200000.0,8397000.0,8159000.0,8338000.0,7610.46962246
2017-11-05 12:00:00,8334000.0,8627000.0,8302000.0,8550000.0,14285.08652978
